source_id,stage,product_scope,evidence_label,source_type,provenance_class,verification_status,ref_or_run,path,locator,hash_algorithm,content_hash,file_count,byte_count,observed_at_utc,description,limitations
"SRC-S4-006","4","AUDIT_HISTORY","DIRECT","stage4_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE4_INVENTORY_HANDOFF.md","local-sha256:e9b8d8475ab30357a71e722eab49434abbb7c9ccdb16b7325de0ad0edb62c9c0:paper_notes/STAGE4_INVENTORY_HANDOFF.md:L1-L50","SHA256","e9b8d8475ab30357a71e722eab49434abbb7c9ccdb16b7325de0ad0edb62c9c0","1","3454","2026-06-16T14:34:35Z","Stage 4 inventory handoff with next-stage read order and unresolved issues","Routing document not an empirical result source"
"SRC-S4-007","4","AUDIT_HISTORY","DIRECT","stage_handoff_continuation_pointer","DOCUMENTATION","HASHED","local","paper_notes/STAGE_HANDOFF.md","local-sha256:d8965d2f984ca5c9de931dcbc354d0d502babbf75c3c69f6970cd2e7e5e979b7:paper_notes/STAGE_HANDOFF.md:L119-L130","SHA256","d8965d2f984ca5c9de931dcbc354d0d502babbf75c3c69f6970cd2e7e5e979b7","1","7800","2026-06-16T14:34:35Z","Base handoff updated with Stage 4 continuation pointer and current read order","Earlier Stage 0 routing remains in file as historical audit text"
"SRC-R014","4","AUDIT_HISTORY","DIRECT","result_root","ACTIONS_DERIVED","DECLARED_MAPPING_NOT_ZIP_VERIFIED_CURRENT_HASH","GitHub Actions run 27547019772","phase2_results_v5","local-tree-sha256:3798621f34ecd354993e13a7c5a096dab6fe54c4873225798efcd16750ee97e1:phase2_results_v5","TREE-SHA256-V1","3798621f34ecd354993e13a7c5a096dab6fe54c4873225798efcd16750ee97e1","362","9604916","2026-06-16T14:34:35Z","Local Phase 2 v5 result root mapped to prior run ledger and origin/results commit 22a448be5d9829751badd341904e36ed582f091f","Artifact ZIP byte identity remains NOT FOUND"
"SRC-R015","4","AUDIT_HISTORY","DIRECT","result_root","ACTIONS_DERIVED","DECLARED_MAPPING_NOT_ZIP_VERIFIED_CURRENT_HASH","GitHub Actions run 27598417789","phase3_download","local-tree-sha256:4ba5cc8f694d07c3e53d1be5d4fd4fae42a8b5ee3e4fb36d520fa48fb759aebe:phase3_download","TREE-SHA256-V1","4ba5cc8f694d07c3e53d1be5d4fd4fae42a8b5ee3e4fb36d520fa48fb759aebe","235","1635788","2026-06-16T14:34:35Z","Local Phase 3 n5 download/extract root with five-replica leg directories and phase3-consolidated","Superseded for final inference by n10 run in prior ledgers; ZIP byte identity remains NOT FOUND"
"SRC-R016","4","AUDIT_HISTORY","DIRECT","result_root","ACTIONS_DERIVED","DECLARED_MAPPING_NOT_ZIP_VERIFIED_CURRENT_HASH","GitHub Actions run 27621106006","phase3_download_n10","local-tree-sha256:5fe3c3e8c57c1ea1da0338fe888161006b99e26a7f50d6cbabc7850ab3848d2c:phase3_download_n10","TREE-SHA256-V1","5fe3c3e8c57c1ea1da0338fe888161006b99e26a7f50d6cbabc7850ab3848d2c","415","2719726","2026-06-16T14:34:35Z","Local Phase 3 n10 download/extract root with ten-replica leg directories and phase3-consolidated","ZIP byte identity remains NOT FOUND; use committed origin/results rows for manuscript values until verified"
"SRC-R017","4","AUDIT_HISTORY","DIRECT","runtime_directory","LOCAL_GENERATED","HASHED_CURRENT_RUNTIME_DIRECTORY","local",".node-red-lab2_slow","local-tree-sha256:c9edabed97512e512aa8b8e8db5e18b852ad9e5451217014345c8f2ebb881e38:.node-red-lab2_slow","TREE-SHA256-V1","c9edabed97512e512aa8b8e8db5e18b852ad9e5451217014345c8f2ebb881e38","5","42738","2026-06-16T14:34:35Z","Local Node-RED runtime directory for lab2_slow","Runtime directory not a manuscript result source"
"SRC-R018","4","AUDIT_HISTORY","DIRECT","runtime_directory","LOCAL_GENERATED","HASHED_CURRENT_RUNTIME_DIRECTORY","local",".node-red-lab3_slow","local-tree-sha256:fbc19a2f6133a9cb229ca0d61e5591cd265aef5808c672cb9475d59238934d7d:.node-red-lab3_slow","TREE-SHA256-V1","fbc19a2f6133a9cb229ca0d61e5591cd265aef5808c672cb9475d59238934d7d","5","42738","2026-06-16T14:34:35Z","Local Node-RED runtime directory for lab3_slow","Runtime directory not a manuscript result source"
"SRC-S1R-001","1R","AUDIT_HISTORY","DIRECT","repository_snapshot","COMMITTED","VERIFIED","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433",".","git:eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","GIT_SHA","eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","","","2026-06-16T19:42:31.0335226Z","Stage 1 refresh repository identity and current committed tree","Dirty tracked docs and untracked paper_notes/local roots are separate local sources"
"SRC-S1R-002","1R","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","thesis_template_tree","EXTERNAL_LOCAL","HASHED_CURRENT","local","C:/Users/esrad/Downloads/Template-ThesisReport/Template-ThesisReport","local-tree-sha256:a60bff22cc24edeb04ef85a1c47d5cfc34e10535ed68898f674a2d194d428e9e:C:/Users/esrad/Downloads/Template-ThesisReport/Template-ThesisReport","TREE-SHA256-V1","a60bff22cc24edeb04ef85a1c47d5cfc34e10535ed68898f674a2d194d428e9e","18","200324","2026-06-16T19:42:31.0335226Z","External thesis-template tree refreshed for Stage 1 routing","External local template not edited and not repository-versioned"
"SRC-S1R-003","1R","AUDIT_HISTORY","DIRECT","worktree_status_snapshot","DOCUMENTATION","HASHED","local","paper_notes/STAGE1_REFRESH_WORKTREE_STATUS_20260616T194231Z.md","local-sha256:0267e8c94e34bf9a433bc971980a20e6ad1838b1213a7ccd7d891c22d9bc9586:paper_notes/STAGE1_REFRESH_WORKTREE_STATUS_20260616T194231Z.md:L1-L28","SHA256","0267e8c94e34bf9a433bc971980a20e6ad1838b1213a7ccd7d891c22d9bc9586","1","1419","2026-06-16T19:42:31.0335226Z","Stage 1 refresh worktree snapshot and command list","Snapshot records status before Stage 1 refresh note edits"
"SRC-S1R-004","1R","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","repository_map","DOCUMENTATION","HASHED","local","paper_notes/REPOSITORY_MAP.md","local-sha256:6f3c4c74e469fce514d2927094ff6748581ead30eb3535584ea05e649eba34de:paper_notes/REPOSITORY_MAP.md:L1-L243","SHA256","6f3c4c74e469fce514d2927094ff6748581ead30eb3535584ea05e649eba34de","1","42628","2026-06-16T19:42:31.0335226Z","Stage 1 repository evidence map refreshed for current Phase 3 checkout","Derived routing document; empirical values still require primary row extraction"
"SRC-S1R-005","1R","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","template_map","DOCUMENTATION","HASHED","local","paper_notes/TEMPLATE_MAP.md","local-sha256:0fc9679a9ab9f5b53a2ce5ae9fcb4ee654c29a1111e4135defdd6cd3df03da1c:paper_notes/TEMPLATE_MAP.md:L1-L225","SHA256","0fc9679a9ab9f5b53a2ce5ae9fcb4ee654c29a1111e4135defdd6cd3df03da1c","1","20739","2026-06-16T19:42:31.0335226Z","Stage 1 template evidence-routing map refreshed","Derived routing document; no manuscript prose"
"SRC-S1R-006","1R","AUDIT_HISTORY","DIRECT","stage1_refresh_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE1_REFRESH_HANDOFF_20260616T194231Z.md","local-sha256:70cd8cae382ee0e82eaaf4ee85bdfa46b57f73b410e9478118cccc8be91797a3:paper_notes/STAGE1_REFRESH_HANDOFF_20260616T194231Z.md:L1-L59","SHA256","70cd8cae382ee0e82eaaf4ee85bdfa46b57f73b410e9478118cccc8be91797a3","1","2591","2026-06-16T19:42:31.0335226Z","Stage 1 refresh completion handoff and next-stage read list","Routing document not an empirical result source"
"SRC-S1R-007","1R","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:b9655379d261c002fe9fff16a6fd84ea1852cae3263b6dbd6d0e8cb99ecbbff3:paper_notes/EVIDENCE_GAPS.md:L1-L431","SHA256","b9655379d261c002fe9fff16a6fd84ea1852cae3263b6dbd6d0e8cb99ecbbff3","1","23178","2026-06-16T19:42:31.0335226Z","Evidence-gap ledger after Stage 1 refresh updates","Gap ledger cites primary sources and claim IDs; it is not primary empirical evidence"
"SRC-S1R-008","1R","AUDIT_HISTORY","DIRECT","stage_handoff_continuation_pointer","DOCUMENTATION","HASHED","local","paper_notes/STAGE_HANDOFF.md","local-sha256:7a4be710257697659aa6197de55243d54a095ba4d8dc0aee74a4aeb6878ead10:paper_notes/STAGE_HANDOFF.md:L132-L141","SHA256","7a4be710257697659aa6197de55243d54a095ba4d8dc0aee74a4aeb6878ead10","1","8254","2026-06-16T19:42:31.0335226Z","Base handoff updated with Stage 1 refresh continuation pointer","Earlier Stage 0 and Stage 4 routing remains in file as historical audit text"
"SRC-S0R2-001","0R2","AUDIT_HISTORY","DIRECT","repository_snapshot","COMMITTED","VERIFIED","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433",".","git:eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","GIT_SHA","eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","","","2026-06-17T06:51:11.3582240Z","Stage 0 refresh repository identity and committed HEAD","Dirty tracked docs and untracked local roots are separate local sources"
"SRC-S0R2-002","0R2","AUDIT_HISTORY","DIRECT","worktree_status_snapshot","DOCUMENTATION","HASHED","local","paper_notes/STAGE0_WORKTREE_STATUS_20260617T065111Z.md","local-sha256:cb539c624bb31ce1e1b6b940d9a7a5182614e9b6563a37b0418304ddb6600ffa:paper_notes/STAGE0_WORKTREE_STATUS_20260617T065111Z.md:L1-L59","SHA256","cb539c624bb31ce1e1b6b940d9a7a5182614e9b6563a37b0418304ddb6600ffa","1","2513","2026-06-17T06:51:11.3582240Z","Stage 0 refresh worktree status and command list","Snapshot records status before ledger rows were appended"
"SRC-S0R2-003","0R2","AUDIT_HISTORY","DIRECT","local_tree_hash_manifest","DOCUMENTATION","HASHED","local","paper_notes/STAGE0_LOCAL_TREE_HASHES_20260617T065111Z.csv","local-sha256:1b7f33abac94f48649560fbf48fab7b09fd3aaaf4c873bd3e673770231e19e67:paper_notes/STAGE0_LOCAL_TREE_HASHES_20260617T065111Z.csv:L1-L31","SHA256","1b7f33abac94f48649560fbf48fab7b09fd3aaaf4c873bd3e673770231e19e67","1","19479","2026-06-17T06:51:11.3582240Z","Stage 0 refresh TREE-SHA256-V1 manifest for result roots and runtime directories","Local tree hashes do not prove byte identity to GitHub Actions artifact ZIPs"
"SRC-S0R2-004","0R2","AUDIT_HISTORY","DIRECT","file_hash_manifest","DOCUMENTATION","HASHED","local","paper_notes/STAGE0_FILE_HASHES_20260617T065111Z.csv","local-sha256:532bb1b786ad6b794706277f228302d12664faa33cc371039a84247db086bdeb:paper_notes/STAGE0_FILE_HASHES_20260617T065111Z.csv:L1-L17","SHA256","532bb1b786ad6b794706277f228302d12664faa33cc371039a84247db086bdeb","1","8233","2026-06-17T06:51:11.3582240Z","Stage 0 refresh SHA-256 manifest for dirty docs tree script and root-level Phase 3 runtime files","Documentation and runtime files are not primary empirical evidence until linked to primary run sources"
"SRC-S0R2-005","0R2","AUDIT_HISTORY","DIRECT","stage0_refresh_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE0_REFRESH_HANDOFF_20260617T065111Z.md","local-sha256:f62721f9d6c23dc70fc1372b95bb1dbdb87751c08605bcfd2677d3dabb665035:paper_notes/STAGE0_REFRESH_HANDOFF_20260617T065111Z.md:L1-L55","SHA256","f62721f9d6c23dc70fc1372b95bb1dbdb87751c08605bcfd2677d3dabb665035","1","2273","2026-06-17T06:51:11.3582240Z","Stage 0 refresh completion handoff and next-stage read list","Routing document not an empirical result source"
"SRC-S0R2-006","0R2","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:96394472cd5f8380c46f3cba083468e6cd172070fc95a3e23a6ee51fc65e2dd1:paper_notes/EVIDENCE_GAPS.md:L399-L414","SHA256","96394472cd5f8380c46f3cba083468e6cd172070fc95a3e23a6ee51fc65e2dd1","1","24002","2026-06-17T06:51:11.3582240Z","Evidence-gap ledger after Stage 0 refresh update GAP-028","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
"SRC-S0R2-007","0R2","AUDIT_HISTORY","DIRECT","stage_handoff_continuation_pointer","DOCUMENTATION","HASHED","local","paper_notes/STAGE_HANDOFF.md","local-sha256:bc72837fb49df7d30dfacd0c40c44f04553acd151a99dacdcc7d558f753e1172:paper_notes/STAGE_HANDOFF.md:L143-L153","SHA256","bc72837fb49df7d30dfacd0c40c44f04553acd151a99dacdcc7d558f753e1172","1","8818","2026-06-17T06:51:11.3582240Z","Base handoff updated with Stage 0 refresh continuation pointer","Earlier routing pointers remain in file as historical audit text"
"SRC-S1R2-001","1R2","AUDIT_HISTORY","DIRECT","repository_snapshot","COMMITTED","VERIFIED","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433",".","git:eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","GIT_SHA","eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","","","2026-06-17T07:17:03Z","Stage 1 Refresh 2 repository identity inherited from Stage 0R2 refresh","Dirty tracked docs and untracked local roots are separate local sources"
"SRC-S1R2-002","1R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","thesis_template_tree","EXTERNAL_LOCAL","HASHED_CURRENT","local","C:/Users/esrad/Downloads/Template-ThesisReport/Template-ThesisReport","local-tree-sha256:a60bff22cc24edeb04ef85a1c47d5cfc34e10535ed68898f674a2d194d428e9e:C:/Users/esrad/Downloads/Template-ThesisReport/Template-ThesisReport","TREE-SHA256-V1","a60bff22cc24edeb04ef85a1c47d5cfc34e10535ed68898f674a2d194d428e9e","18","200324","2026-06-17T07:17:03Z","External thesis-template tree rechecked for Stage 1R2 routing","External local template not repository-versioned"
"SRC-S1R2-003","1R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","repository_map","DOCUMENTATION","HASHED","local","paper_notes/REPOSITORY_MAP.md","local-sha256:8c5e22009f03f60539415cdcf3549b98c38b5a36cd7577631bdaa86d60e5bce1:paper_notes/REPOSITORY_MAP.md:L1-L304","SHA256","8c5e22009f03f60539415cdcf3549b98c38b5a36cd7577631bdaa86d60e5bce1","1","52582","2026-06-17T07:17:03Z","Stage 1R2 repository map reconciled to Stage 0R2 manifests","Derived routing document; empirical values still require primary row extraction"
"SRC-S1R2-004","1R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","template_map","DOCUMENTATION","HASHED","local","paper_notes/TEMPLATE_MAP.md","local-sha256:554df6700c8276fed4e7ef98c48c0fc324ec19f233466fa249138e3449348698:paper_notes/TEMPLATE_MAP.md:L1-L257","SHA256","554df6700c8276fed4e7ef98c48c0fc324ec19f233466fa249138e3449348698","1","23853","2026-06-17T07:17:03Z","Stage 1R2 template map rechecked and routed to thesis sections","Derived routing document; no manuscript prose"
"SRC-S1R2-005","1R2","AUDIT_HISTORY","DIRECT","stage1_refresh2_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE1_REFRESH2_HANDOFF_20260617T071703Z.md","local-sha256:d65e80cd0833782f413a99ebf74de3ac6a4d08c5e6520866645c4e537c0e652d:paper_notes/STAGE1_REFRESH2_HANDOFF_20260617T071703Z.md:L1-L77","SHA256","d65e80cd0833782f413a99ebf74de3ac6a4d08c5e6520866645c4e537c0e652d","1","4350","2026-06-17T07:17:03Z","Stage 1R2 completion handoff and next-stage read list","Routing document not an empirical result source"
"SRC-S1R2-006","1R2","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:e41f9cb01ef7b8aea19a0177530663e3f782c1bfa29f49409f04194e39df1d5d:paper_notes/EVIDENCE_GAPS.md:L416-L430","SHA256","e41f9cb01ef7b8aea19a0177530663e3f782c1bfa29f49409f04194e39df1d5d","1","24810","2026-06-17T07:17:03Z","Evidence-gap ledger after adding Stage 1R2 routing-only gap","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
"SRC-S1R2-007","1R2","AUDIT_HISTORY","DIRECT","stage_handoff_continuation_pointer","DOCUMENTATION","HASHED","local","paper_notes/STAGE_HANDOFF.md","local-sha256:a65cb474c634292423f551e4c38bc39c42f4f3ebbed3be7e5a38a363caa9b0dc:paper_notes/STAGE_HANDOFF.md:L155-L163","SHA256","a65cb474c634292423f551e4c38bc39c42f4f3ebbed3be7e5a38a363caa9b0dc","1","9308","2026-06-17T07:17:03Z","Base handoff updated with Stage 1R2 continuation pointer","Earlier routing pointers remain in file as historical audit text"
"SRC-S2R-001","2R","AUDIT_HISTORY","DIRECT","actions_run_snapshot","GITHUB_ACTIONS","HASHED_SNAPSHOT","GitHub Actions observed 2026-06-17T07:42:05.4344461Z","paper_notes/ACTIONS_RUNS_20260617T074205Z.json","local-sha256:cdeb2248f02c7ae6f3276e63138c45f7f6d41e69a7a105502907515a95246684:paper_notes/ACTIONS_RUNS_20260617T074205Z.json:L1-L1","SHA256","cdeb2248f02c7ae6f3276e63138c45f7f6d41e69a7a105502907515a95246684","1","53305","2026-06-17T07:42:05.4344461Z","Raw public metadata for 125 visible Actions runs during Stage 2 refresh","Run-list metadata excludes deleted runs logs and workflow_dispatch input payloads"
"SRC-S2R-002","2R","AUDIT_HISTORY","DERIVED","actions_run_table","GITHUB_ACTIONS_NORMALIZED","HASHED_SNAPSHOT","GitHub Actions observed 2026-06-17T07:42:05.4344461Z","paper_notes/ACTIONS_RUNS_20260617T074205Z.csv","local-sha256:865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456:paper_notes/ACTIONS_RUNS_20260617T074205Z.csv:L1-L126","SHA256","865583cb352036e55a15a71b74a5057cde62c49cf4abbce5eeb9694ba7b86456","1","36816","2026-06-17T07:42:05.4344461Z","Normalized 125-row Actions chronology; row 126 is completed Phase 3 n10 run 27621106006","Derived from SRC-S2R-001 by SRC-S2-001; phase classifier predates Phase 3"
"SRC-S2R-003","2R","AUDIT_HISTORY","DERIVED","git_audit_snapshot","GIT_COMMAND_OUTPUT","HASHED_SNAPSHOT","named refs and selected commits","paper_notes/GIT_AUDIT_20260617T074205Z.txt","local-sha256:6d6d994bb1a4a73680f18b3fcb52136d53279fbe0611f2543e945e34e9b1be27:paper_notes/GIT_AUDIT_20260617T074205Z.txt:L1-L145","SHA256","6d6d994bb1a4a73680f18b3fcb52136d53279fbe0611f2543e945e34e9b1be27","1","25268","2026-06-17T07:42:05.4344461Z","Ref tips branch distances all-ref log tags and result-branch commits for Stage 2 refresh","Script ref list omits phase3-process-dynamics in [REFS] but all-ref commit log includes its HEAD"
"SRC-S2R-004","2R","AUDIT_HISTORY","DERIVED","actions_summary","ANALYSIS_OUTPUT","HASHED","SRC-S2R-002","paper_notes/ACTIONS_SUMMARY_20260617T074205Z.csv","local-sha256:b469ae75fcbf835d02fe24b4e318118fa4c73b899baca7e9872c1f19451ef556:paper_notes/ACTIONS_SUMMARY_20260617T074205Z.csv:L1-L18","SHA256","b469ae75fcbf835d02fe24b4e318118fa4c73b899baca7e9872c1f19451ef556","1","746","2026-06-17T07:42:05.4344461Z","Workflow/conclusion counts for 125 visible Actions runs in Stage 2 refresh","Counts only rows in SRC-S2R-002"
"SRC-S2R-005","2R","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","SUPERSEDED","chronology_refresh","DOCUMENTATION","HASHED","local","paper_notes/CHRONOLOGY.md","local-sha256:149749f9916c34566c12fbc2357566f9ad02d0ea4cf372f1715f93ab6c4d363c:paper_notes/CHRONOLOGY.md:L1-L467","SHA256","149749f9916c34566c12fbc2357566f9ad02d0ea4cf372f1715f93ab6c4d363c","1","94241","2026-06-17T07:42:05.4344461Z","Stage 2 chronology refreshed with Stage 0R2 Stage 1R2 current routing and Actions recheck","Superseded for current CHRONOLOGY.md file hash by SRC-S2R2-002; remains valid audit-history snapshot"
"SRC-S2R-006","2R","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:1ebf0fa7f25a893f8c2bfccc4e83f6e8259dfdb6b82d5b192d9a4d70e2656ad6:paper_notes/EVIDENCE_GAPS.md:L432-L445","SHA256","1ebf0fa7f25a893f8c2bfccc4e83f6e8259dfdb6b82d5b192d9a4d70e2656ad6","1","25664","2026-06-17T07:42:05.4344461Z","Evidence-gap ledger after adding GAP-030 for Stage 2R chronology-only boundary","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
"SRC-S2R-007","2R","AUDIT_HISTORY","DIRECT","stage2_refresh_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE2_REFRESH_HANDOFF_20260617T074205Z.md","local-sha256:5b19d9863b7dc1379a4060cbbbf7c3294df8282c1969de9879548c13a97d899a:paper_notes/STAGE2_REFRESH_HANDOFF_20260617T074205Z.md:L1-L82","SHA256","5b19d9863b7dc1379a4060cbbbf7c3294df8282c1969de9879548c13a97d899a","1","4363","2026-06-17T07:42:05.4344461Z","Stage 2 refresh completion handoff and next-stage read order","Routing document not an empirical result source"
"SRC-S3R-001","3R","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","stage3_research_model_refresh","DOCUMENTATION","HASHED","local","paper_notes/RESEARCH_MODEL.md","local-sha256:6ae2aea452eb654f290f3f2222339ecdc189bb70b5c1d96ae35491b0b57d8462:paper_notes/RESEARCH_MODEL.md:L1-L132","SHA256","6ae2aea452eb654f290f3f2222339ecdc189bb70b5c1d96ae35491b0b57d8462","1","26956","2026-06-17T08:07:55.6279417Z","Stage 3R research model refreshed against Stage 0R2 Stage 1R2 and Stage 2R inputs","Derived synthesis; empirical values still require primary row-level extraction"
"SRC-S3R-002","3R","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","stage3_claim_dependency_map_refresh","DOCUMENTATION","HASHED","local","paper_notes/CLAIM_DEPENDENCY_MAP.md","local-sha256:039e1435d053284622b94c57cb5f5d64aa71479e4505848141acf6d7d5846022:paper_notes/CLAIM_DEPENDENCY_MAP.md:L1-L129","SHA256","039e1435d053284622b94c57cb5f5d64aa71479e4505848141acf6d7d5846022","1","21891","2026-06-17T08:07:55.6279417Z","Stage 3R claim dependency map refreshed with current authority gates and unsafe-claim blocks","Derived synthesis; dependency map does not replace primary source locators"
"SRC-S3R-003","3R","AUDIT_HISTORY","DIRECT","stage3_refresh_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE3_REFRESH_HANDOFF_20260617T080755Z.md","local-sha256:f681041d5fa9eee31746f6d938a5fc6c6c11d40f241bb2d6bb3be3238629df35:paper_notes/STAGE3_REFRESH_HANDOFF_20260617T080755Z.md:L1-L60","SHA256","f681041d5fa9eee31746f6d938a5fc6c6c11d40f241bb2d6bb3be3238629df35","1","2913","2026-06-17T08:07:55.6279417Z","Stage 3R completion handoff unresolved issues and next-stage read order","Routing document not an empirical result source"
"SRC-S3R-004","3R","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:263b5cd5e5920256d2cf71cd707a7c9bb6e9d0970cb78e384b11f3de5fe07dd1:paper_notes/EVIDENCE_GAPS.md:L447-L464","SHA256","263b5cd5e5920256d2cf71cd707a7c9bb6e9d0970cb78e384b11f3de5fe07dd1","1","26616","2026-06-17T08:07:55.6279417Z","Evidence-gap ledger after adding GAP-031 for Stage 3R claim-structure-only boundary","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
"SRC-S4A-001","4A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","repository_snapshot","COMMITTED","VERIFIED","phase3-process-dynamics@eda6ca1ffa026e723ad1a18a2bdb3aed927e7433",".","git:eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","GIT_SHA","eda6ca1ffa026e723ad1a18a2bdb3aed927e7433","","","2026-06-17T08:36:30Z","Stage 4 architecture pass committed implementation source anchor","Dirty tracked docs and untracked local roots remain separate local sources"
"SRC-S4A-002","4A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","architecture_notes","DOCUMENTATION","HASHED","local","paper_notes/ARCHITECTURE_NOTES.md","local-sha256:647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e:paper_notes/ARCHITECTURE_NOTES.md:L1-L149","SHA256","647979c8cf7776031457a33258cfcb4a80e20c31b6c2349379611851ee56d25e","1","47352","2026-06-17T08:36:30Z","Stage 4 architecture and implementation evidence notes with layer trace construct map output contracts and handoff","Derived synthesis; not a primary empirical result source"
"SRC-S4A-003","4A","MANUSCRIPT_EVIDENCE","DERIVED","architecture_component_diagram","DOCUMENTATION","HASHED","local","paper_notes/ARCHITECTURE_COMPONENT_DIAGRAM.mmd","local-sha256:b5db1918a6b2ee28278800fa34bfa86d07e0c46ba46891a5d88c5880de7221be:paper_notes/ARCHITECTURE_COMPONENT_DIAGRAM.mmd:L1-L83","SHA256","b5db1918a6b2ee28278800fa34bfa86d07e0c46ba46891a5d88c5880de7221be","1","2436","2026-06-17T08:36:30Z","Stage 4 component diagram specification derived from architecture notes","Mermaid diagram; evidence locators are in ARCHITECTURE_NOTES.md"
"SRC-S4A-004","4A","MANUSCRIPT_EVIDENCE","DERIVED","architecture_dataflow_diagram","DOCUMENTATION","HASHED","local","paper_notes/ARCHITECTURE_DATAFLOW_DIAGRAM.mmd","local-sha256:6a999f5583997a3e7da1c3f0af527ee885022ab0db64c13d75c0ba5931eb22d4:paper_notes/ARCHITECTURE_DATAFLOW_DIAGRAM.mmd:L1-L37","SHA256","6a999f5583997a3e7da1c3f0af527ee885022ab0db64c13d75c0ba5931eb22d4","1","1095","2026-06-17T08:36:30Z","Stage 4 data-flow diagram specification derived from architecture notes","Mermaid diagram; evidence locators are in ARCHITECTURE_NOTES.md"
"SRC-S4A-005","4A","AUDIT_HISTORY","DIRECT","stage4_architecture_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE4_ARCHITECTURE_HANDOFF_20260617T083630Z.md","local-sha256:91cb6396b9fc8ecc2e83f6f31f6b92db49c76366295b3ff6cc474a1105e09c69:paper_notes/STAGE4_ARCHITECTURE_HANDOFF_20260617T083630Z.md:L1-L60","SHA256","91cb6396b9fc8ecc2e83f6f31f6b92db49c76366295b3ff6cc474a1105e09c69","1","3574","2026-06-17T08:36:30Z","Stage 4 architecture handoff with completed work unresolved issues and next-stage read order","Routing document not an empirical result source"
"SRC-S4A-006","4A","AUDIT_HISTORY","DIRECT","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:75d409dbf7e6062e761df54fe76fe8ff3859ad1e673e4c836362e820a3b48e1d:paper_notes/EVIDENCE_GAPS.md:L466-L493","SHA256","75d409dbf7e6062e761df54fe76fe8ff3859ad1e673e4c836362e820a3b48e1d","1","28418","2026-06-17T08:36:30Z","Evidence-gap ledger after adding GAP-032 for Stage 4 architecture mapping and Phase 3 replica-provenance boundary","Gap ledger cites source and claim IDs; it is not primary empirical evidence"
